instance,algorithm,random_seed,epsilon,horizon,regret
instance-1,epsilon-greedy,14,0.02,12800,22
instance-1,epsilon-greedy,15,0.02,12800,102
instance-1,epsilon-greedy,16,0.02,12800,78
instance-1,epsilon-greedy,17,0.02,12800,37
instance-1,epsilon-greedy,18,0.02,12800,14
instance-1,epsilon-greedy,19,0.02,12800,110
instance-1,epsilon-greedy,20,0.02,12800,56
instance-1,epsilon-greedy,21,0.02,12800,146
instance-1,epsilon-greedy,22,0.02,12800,29
instance-1,epsilon-greedy,23,0.02,12800,131
instance-1,epsilon-greedy,24,0.02,12800,40
instance-1,epsilon-greedy,25,0.02,12800,60
instance-1,epsilon-greedy,26,0.02,12800,368
instance-1,epsilon-greedy,27,0.02,12800,80
instance-1,epsilon-greedy,28,0.02,12800,84
instance-1,epsilon-greedy,29,0.02,12800,57
instance-1,epsilon-greedy,30,0.02,12800,53
instance-1,epsilon-greedy,31,0.02,12800,175
instance-1,epsilon-greedy,32,0.02,12800,82
instance-1,epsilon-greedy,33,0.02,12800,17
instance-1,epsilon-greedy,34,0.02,12800,99
instance-1,epsilon-greedy,35,0.02,12800,76
instance-1,epsilon-greedy,36,0.02,12800,96
instance-1,epsilon-greedy,37,0.02,12800,81
instance-1,epsilon-greedy,38,0.02,12800,-34
instance-1,epsilon-greedy,39,0.02,12800,11
instance-1,epsilon-greedy,40,0.02,12800,-22
instance-1,epsilon-greedy,41,0.02,12800,164
instance-1,epsilon-greedy,42,0.02,12800,118
instance-1,epsilon-greedy,43,0.02,12800,86
instance-1,epsilon-greedy,44,0.02,12800,111
instance-1,epsilon-greedy,45,0.02,12800,17
instance-1,epsilon-greedy,46,0.02,12800,47
instance-1,epsilon-greedy,47,0.02,12800,213
instance-1,epsilon-greedy,48,0.02,12800,-34
instance-1,epsilon-greedy,49,0.02,12800,46
instance-1,epsilon-greedy,0,0.02,51200,274
instance-1,epsilon-greedy,1,0.02,51200,330
instance-1,epsilon-greedy,2,0.02,51200,283
instance-1,epsilon-greedy,3,0.02,51200,345
instance-1,epsilon-greedy,4,0.02,51200,263
instance-1,epsilon-greedy,5,0.02,51200,142
instance-1,epsilon-greedy,6,0.02,51200,168
instance-1,epsilon-greedy,7,0.02,51200,87
instance-1,epsilon-greedy,8,0.02,51200,293
instance-1,epsilon-greedy,9,0.02,51200,191
instance-1,epsilon-greedy,10,0.02,51200,177
instance-1,epsilon-greedy,11,0.02,51200,69
instance-1,epsilon-greedy,12,0.02,51200,104
instance-1,epsilon-greedy,13,0.02,51200,401
instance-1,epsilon-greedy,14,0.02,51200,38
instance-1,epsilon-greedy,15,0.02,51200,196
instance-1,epsilon-greedy,16,0.02,51200,285
instance-1,epsilon-greedy,17,0.02,51200,132
instance-1,epsilon-greedy,18,0.02,51200,81
instance-1,epsilon-greedy,19,0.02,51200,280
instance-1,epsilon-greedy,20,0.02,51200,370
instance-1,epsilon-greedy,21,0.02,51200,328
instance-1,epsilon-greedy,22,0.02,51200,302
instance-1,epsilon-greedy,23,0.02,51200,327
instance-1,epsilon-greedy,24,0.02,51200,258
instance-1,epsilon-greedy,25,0.02,51200,297
instance-1,epsilon-greedy,26,0.02,51200,480
instance-1,epsilon-greedy,27,0.02,51200,219
instance-1,epsilon-greedy,28,0.02,51200,114
instance-1,epsilon-greedy,29,0.02,51200,168
instance-1,epsilon-greedy,30,0.02,51200,267
instance-1,epsilon-greedy,31,0.02,51200,275
instance-1,epsilon-greedy,32,0.02,51200,164
instance-1,epsilon-greedy,33,0.02,51200,140
instance-1,epsilon-greedy,34,0.02,51200,194
instance-1,epsilon-greedy,35,0.02,51200,44
instance-1,epsilon-greedy,36,0.02,51200,229
instance-1,epsilon-greedy,37,0.02,51200,136
instance-1,epsilon-greedy,38,0.02,51200,116
instance-1,epsilon-greedy,39,0.02,51200,210
instance-1,epsilon-greedy,40,0.02,51200,186
instance-1,epsilon-greedy,41,0.02,51200,312
instance-1,epsilon-greedy,42,0.02,51200,328
instance-1,epsilon-greedy,43,0.02,51200,339
instance-1,epsilon-greedy,44,0.02,51200,303
instance-1,epsilon-greedy,45,0.02,51200,205
instance-1,epsilon-greedy,46,0.02,51200,194
instance-1,epsilon-greedy,47,0.02,51200,367
instance-1,epsilon-greedy,48,0.02,51200,92
instance-1,epsilon-greedy,49,0.02,51200,28
instance-1,epsilon-greedy,0,0.02,204800,676
instance-1,epsilon-greedy,1,0.02,204800,1070
instance-1,epsilon-greedy,2,0.02,204800,779
instance-1,epsilon-greedy,3,0.02,204800,1196
instance-1,epsilon-greedy,4,0.02,204800,803
instance-1,epsilon-greedy,5,0.02,204800,777
instance-1,epsilon-greedy,6,0.02,204800,764
instance-1,epsilon-greedy,7,0.02,204800,846
instance-1,epsilon-greedy,8,0.02,204800,874
instance-1,epsilon-greedy,9,0.02,204800,913
instance-1,epsilon-greedy,10,0.02,204800,662
instance-1,epsilon-greedy,11,0.02,204800,572
instance-1,epsilon-greedy,12,0.02,204800,599
instance-1,epsilon-greedy,13,0.02,204800,874
instance-1,epsilon-greedy,14,0.02,204800,759
instance-1,epsilon-greedy,15,0.02,204800,710
instance-1,epsilon-greedy,16,0.02,204800,1122
instance-1,epsilon-greedy,17,0.02,204800,571
instance-1,epsilon-greedy,18,0.02,204800,634
instance-1,epsilon-greedy,19,0.02,204800,955
instance-1,epsilon-greedy,20,0.02,204800,1031
instance-1,epsilon-greedy,21,0.02,204800,1094
instance-1,epsilon-greedy,22,0.02,204800,1124
instance-1,epsilon-greedy,23,0.02,204800,1210
instance-1,epsilon-greedy,24,0.02,204800,872
instance-1,epsilon-greedy,25,0.02,204800,830
instance-1,epsilon-greedy,26,0.02,204800,881
instance-1,epsilon-greedy,27,0.02,204800,1005
instance-1,epsilon-greedy,28,0.02,204800,672
instance-1,epsilon-greedy,29,0.02,204800,578
instance-1,epsilon-greedy,30,0.02,204800,691
instance-1,epsilon-greedy,31,0.02,204800,1275
instance-1,epsilon-greedy,32,0.02,204800,730
instance-1,epsilon-greedy,33,0.02,204800,744
instance-1,epsilon-greedy,34,0.02,204800,828
instance-1,epsilon-greedy,35,0.02,204800,801
instance-1,epsilon-greedy,36,0.02,204800,936
instance-1,epsilon-greedy,37,0.02,204800,720
instance-1,epsilon-greedy,38,0.02,204800,452
instance-1,epsilon-greedy,39,0.02,204800,869
instance-1,epsilon-greedy,40,0.02,204800,875
instance-1,epsilon-greedy,41,0.02,204800,838
instance-1,epsilon-greedy,42,0.02,204800,1174
instance-1,epsilon-greedy,43,0.02,204800,1210
instance-1,epsilon-greedy,44,0.02,204800,1246
instance-1,epsilon-greedy,45,0.02,204800,699
instance-1,epsilon-greedy,46,0.02,204800,711
instance-1,epsilon-greedy,47,0.02,204800,1026
instance-1,epsilon-greedy,48,0.02,204800,363
instance-1,epsilon-greedy,49,0.02,204800,694
instance-1,epsilon-greedy,0,0.2,50,22
instance-1,epsilon-greedy,1,0.2,50,10
instance-1,epsilon-greedy,2,0.2,50,7
instance-1,epsilon-greedy,3,0.2,50,2
instance-1,epsilon-greedy,4,0.2,50,7
instance-1,epsilon-greedy,5,0.2,50,2
instance-1,epsilon-greedy,6,0.2,50,7
instance-1,epsilon-greedy,7,0.2,50,1
instance-1,epsilon-greedy,8,0.2,50,3
instance-1,epsilon-greedy,9,0.2,50,20
instance-1,epsilon-greedy,10,0.2,50,11
instance-1,epsilon-greedy,11,0.2,50,7
instance-1,epsilon-greedy,12,0.2,50,-1
instance-1,epsilon-greedy,13,0.2,50,3
instance-1,epsilon-greedy,14,0.2,50,1
instance-1,epsilon-greedy,15,0.2,50,11
instance-1,epsilon-greedy,16,0.2,50,12
instance-1,epsilon-greedy,17,0.2,50,8
instance-1,epsilon-greedy,18,0.2,50,3
instance-1,epsilon-greedy,19,0.2,50,3
instance-1,epsilon-greedy,20,0.2,50,5
instance-1,epsilon-greedy,21,0.2,50,7
instance-1,epsilon-greedy,22,0.2,50,1
instance-1,epsilon-greedy,23,0.2,50,2
instance-1,epsilon-greedy,24,0.2,50,7
instance-1,epsilon-greedy,25,0.2,50,5
instance-1,epsilon-greedy,26,0.2,50,12
instance-1,epsilon-greedy,27,0.2,50,-1
instance-1,epsilon-greedy,28,0.2,50,8
instance-1,epsilon-greedy,29,0.2,50,8
instance-1,epsilon-greedy,30,0.2,50,-2
instance-1,epsilon-greedy,31,0.2,50,6
instance-1,epsilon-greedy,32,0.2,50,14
instance-1,epsilon-greedy,33,0.2,50,15
instance-1,epsilon-greedy,34,0.2,50,10
instance-1,epsilon-greedy,35,0.2,50,5
instance-1,epsilon-greedy,36,0.2,50,11
instance-1,epsilon-greedy,37,0.2,50,4
instance-1,epsilon-greedy,38,0.2,50,8
instance-1,epsilon-greedy,39,0.2,50,6
instance-1,epsilon-greedy,40,0.2,50,6
instance-1,epsilon-greedy,41,0.2,50,-2
instance-1,epsilon-greedy,42,0.2,50,7
instance-1,epsilon-greedy,43,0.2,50,6
instance-1,epsilon-greedy,44,0.2,50,10
instance-1,epsilon-greedy,45,0.2,50,0
instance-1,epsilon-greedy,46,0.2,50,4
instance-1,epsilon-greedy,47,0.2,50,4
instance-1,epsilon-greedy,48,0.2,50,7
instance-1,epsilon-greedy,49,0.2,50,10
instance-1,epsilon-greedy,0,0.2,200,37
instance-1,epsilon-greedy,1,0.2,200,17
instance-1,epsilon-greedy,2,0.2,200,12
instance-1,epsilon-greedy,3,0.2,200,5
instance-1,epsilon-greedy,4,0.2,200,12
instance-1,epsilon-greedy,5,0.2,200,10
instance-1,epsilon-greedy,6,0.2,200,14
instance-1,epsilon-greedy,7,0.2,200,4
instance-1,epsilon-greedy,8,0.2,200,12
instance-1,epsilon-greedy,9,0.2,200,31
instance-1,epsilon-greedy,10,0.2,200,7
instance-1,epsilon-greedy,11,0.2,200,15
instance-1,epsilon-greedy,12,0.2,200,-1
instance-1,epsilon-greedy,13,0.2,200,10
instance-1,epsilon-greedy,14,0.2,200,3
instance-1,epsilon-greedy,15,0.2,200,23
instance-1,epsilon-greedy,16,0.2,200,26
instance-1,epsilon-greedy,17,0.2,200,9
instance-1,epsilon-greedy,18,0.2,200,0
instance-1,epsilon-greedy,19,0.2,200,6
instance-1,epsilon-greedy,20,0.2,200,18
instance-1,epsilon-greedy,21,0.2,200,11
instance-1,epsilon-greedy,22,0.2,200,6
instance-1,epsilon-greedy,23,0.2,200,14
instance-1,epsilon-greedy,24,0.2,200,19
instance-1,epsilon-greedy,25,0.2,200,12
instance-1,epsilon-greedy,26,0.2,200,25
instance-1,epsilon-greedy,27,0.2,200,8
instance-1,epsilon-greedy,28,0.2,200,20
instance-1,epsilon-greedy,29,0.2,200,2
instance-1,epsilon-greedy,30,0.2,200,-2
instance-1,epsilon-greedy,31,0.2,200,15
instance-1,epsilon-greedy,32,0.2,200,27
instance-1,epsilon-greedy,33,0.2,200,18
instance-1,epsilon-greedy,34,0.2,200,13
instance-1,epsilon-greedy,35,0.2,200,10
instance-1,epsilon-greedy,36,0.2,200,22
instance-1,epsilon-greedy,37,0.2,200,7
instance-1,epsilon-greedy,38,0.2,200,19
instance-1,epsilon-greedy,39,0.2,200,15
instance-1,epsilon-greedy,40,0.2,200,4
instance-1,epsilon-greedy,41,0.2,200,4
instance-1,epsilon-greedy,42,0.2,200,14
instance-1,epsilon-greedy,43,0.2,200,7
instance-1,epsilon-greedy,44,0.2,200,17
instance-1,epsilon-greedy,45,0.2,200,21
instance-1,epsilon-greedy,46,0.2,200,12
instance-1,epsilon-greedy,47,0.2,200,14
instance-1,epsilon-greedy,48,0.2,200,16
instance-1,epsilon-greedy,49,0.2,200,12
instance-1,epsilon-greedy,0,0.2,800,63
instance-1,epsilon-greedy,1,0.2,800,38
instance-1,epsilon-greedy,2,0.2,800,38
instance-1,epsilon-greedy,3,0.2,800,13
instance-1,epsilon-greedy,4,0.2,800,32
instance-1,epsilon-greedy,5,0.2,800,27
instance-1,epsilon-greedy,6,0.2,800,17
instance-1,epsilon-greedy,7,0.2,800,7
instance-1,epsilon-greedy,8,0.2,800,49
instance-1,epsilon-greedy,9,0.2,800,57
instance-1,epsilon-greedy,10,0.2,800,41
instance-1,epsilon-greedy,11,0.2,800,43
instance-1,epsilon-greedy,12,0.2,800,36
instance-1,epsilon-greedy,13,0.2,800,25
instance-1,epsilon-greedy,14,0.2,800,30
instance-1,epsilon-greedy,15,0.2,800,49
instance-1,epsilon-greedy,16,0.2,800,50
instance-1,epsilon-greedy,17,0.2,800,34
instance-1,epsilon-greedy,18,0.2,800,21
instance-1,epsilon-greedy,19,0.2,800,29
instance-1,epsilon-greedy,20,0.2,800,40
instance-1,epsilon-greedy,21,0.2,800,41
instance-1,epsilon-greedy,22,0.2,800,31
instance-1,epsilon-greedy,23,0.2,800,42
instance-1,epsilon-greedy,24,0.2,800,56
instance-1,epsilon-greedy,25,0.2,800,45
instance-1,epsilon-greedy,26,0.2,800,36
instance-1,epsilon-greedy,27,0.2,800,27
instance-1,epsilon-greedy,28,0.2,800,50
instance-1,epsilon-greedy,29,0.2,800,32
instance-1,epsilon-greedy,30,0.2,800,17
instance-1,epsilon-greedy,31,0.2,800,50
instance-1,epsilon-greedy,32,0.2,800,59
instance-1,epsilon-greedy,33,0.2,800,39
instance-1,epsilon-greedy,34,0.2,800,35
instance-1,epsilon-greedy,35,0.2,800,15
instance-1,epsilon-greedy,36,0.2,800,45
instance-1,epsilon-greedy,37,0.2,800,32
instance-1,epsilon-greedy,38,0.2,800,50
instance-1,epsilon-greedy,39,0.2,800,41
instance-1,epsilon-greedy,40,0.2,800,41
instance-1,epsilon-greedy,41,0.2,800,25
instance-1,epsilon-greedy,42,0.2,800,25
instance-1,epsilon-greedy,43,0.2,800,43
instance-1,epsilon-greedy,44,0.2,800,33
instance-1,epsilon-greedy,45,0.2,800,37
instance-1,epsilon-greedy,46,0.2,800,13
instance-1,epsilon-greedy,47,0.2,800,38
instance-1,epsilon-greedy,48,0.2,800,44
instance-1,epsilon-greedy,49,0.2,800,41
instance-1,epsilon-greedy,0,0.2,3200,153
instance-1,epsilon-greedy,1,0.2,3200,120
instance-1,epsilon-greedy,2,0.2,3200,130
instance-1,epsilon-greedy,3,0.2,3200,102
instance-1,epsilon-greedy,4,0.2,3200,157
instance-1,epsilon-greedy,5,0.2,3200,107
instance-1,epsilon-greedy,6,0.2,3200,135
instance-1,epsilon-greedy,7,0.2,3200,118
instance-1,epsilon-greedy,8,0.2,3200,161
instance-1,epsilon-greedy,9,0.2,3200,133
instance-1,epsilon-greedy,10,0.2,3200,105
instance-1,epsilon-greedy,11,0.2,3200,153
instance-1,epsilon-greedy,12,0.2,3200,84
instance-1,epsilon-greedy,13,0.2,3200,72
instance-1,epsilon-greedy,14,0.2,3200,133
instance-1,epsilon-greedy,15,0.2,3200,128
instance-1,epsilon-greedy,16,0.2,3200,160
instance-1,epsilon-greedy,17,0.2,3200,122
instance-1,epsilon-greedy,18,0.2,3200,94
instance-1,epsilon-greedy,19,0.2,3200,100
instance-1,epsilon-greedy,20,0.2,3200,160
instance-1,epsilon-greedy,21,0.2,3200,161
instance-1,epsilon-greedy,22,0.2,3200,154
instance-1,epsilon-greedy,23,0.2,3200,175
instance-1,epsilon-greedy,24,0.2,3200,130
instance-1,epsilon-greedy,25,0.2,3200,154
instance-1,epsilon-greedy,26,0.2,3200,128
instance-1,epsilon-greedy,27,0.2,3200,127
instance-1,epsilon-greedy,28,0.2,3200,136
instance-1,epsilon-greedy,29,0.2,3200,153
instance-1,epsilon-greedy,30,0.2,3200,101
instance-1,epsilon-greedy,31,0.2,3200,159
instance-1,epsilon-greedy,32,0.2,3200,144
instance-1,epsilon-greedy,33,0.2,3200,112
instance-1,epsilon-greedy,34,0.2,3200,135
instance-1,epsilon-greedy,35,0.2,3200,118
instance-1,epsilon-greedy,36,0.2,3200,121
instance-1,epsilon-greedy,37,0.2,3200,111
instance-1,epsilon-greedy,38,0.2,3200,129
instance-1,epsilon-greedy,39,0.2,3200,129
instance-1,epsilon-greedy,40,0.2,3200,122
instance-1,epsilon-greedy,41,0.2,3200,112
instance-1,epsilon-greedy,42,0.2,3200,102
instance-1,epsilon-greedy,43,0.2,3200,184
instance-1,epsilon-greedy,44,0.2,3200,161
instance-1,epsilon-greedy,45,0.2,3200,156
instance-1,epsilon-greedy,46,0.2,3200,91
instance-1,epsilon-greedy,47,0.2,3200,114
instance-1,epsilon-greedy,48,0.2,3200,120
instance-1,epsilon-greedy,49,0.2,3200,139
instance-1,epsilon-greedy,0,0.2,12800,561
instance-1,epsilon-greedy,1,0.2,12800,616
instance-1,epsilon-greedy,2,0.2,12800,463
instance-1,epsilon-greedy,3,0.2,12800,468
instance-1,epsilon-greedy,4,0.2,12800,535
instance-1,epsilon-greedy,5,0.2,12800,510
instance-1,epsilon-greedy,6,0.2,12800,530
instance-1,epsilon-greedy,7,0.2,12800,447
instance-1,epsilon-greedy,8,0.2,12800,518
instance-1,epsilon-greedy,9,0.2,12800,527
instance-1,epsilon-greedy,10,0.2,12800,427
instance-1,epsilon-greedy,11,0.2,12800,505
instance-1,epsilon-greedy,12,0.2,12800,480
instance-1,epsilon-greedy,13,0.2,12800,447
instance-1,epsilon-greedy,14,0.2,12800,502
instance-1,epsilon-greedy,15,0.2,12800,469
instance-1,epsilon-greedy,16,0.2,12800,518
instance-1,epsilon-greedy,17,0.2,12800,547
instance-1,epsilon-greedy,18,0.2,12800,398
instance-1,epsilon-greedy,19,0.2,12800,455
instance-1,epsilon-greedy,20,0.2,12800,554
instance-1,epsilon-greedy,21,0.2,12800,567
instance-1,epsilon-greedy,22,0.2,12800,490
instance-1,epsilon-greedy,23,0.2,12800,608
instance-1,epsilon-greedy,24,0.2,12800,518
instance-1,epsilon-greedy,25,0.2,12800,560
instance-1,epsilon-greedy,26,0.2,12800,491
instance-1,epsilon-greedy,27,0.2,12800,480
instance-1,epsilon-greedy,28,0.2,12800,542
instance-1,epsilon-greedy,29,0.2,12800,483
instance-1,epsilon-greedy,30,0.2,12800,515
instance-1,epsilon-greedy,31,0.2,12800,571
instance-1,epsilon-greedy,32,0.2,12800,590
instance-1,epsilon-greedy,33,0.2,12800,529
instance-1,epsilon-greedy,34,0.2,12800,506
instance-1,epsilon-greedy,35,0.2,12800,435
instance-1,epsilon-greedy,36,0.2,12800,491
instance-1,epsilon-greedy,37,0.2,12800,440
instance-1,epsilon-greedy,38,0.2,12800,507
instance-1,epsilon-greedy,39,0.2,12800,471
instance-1,epsilon-greedy,40,0.2,12800,481
instance-1,epsilon-greedy,41,0.2,12800,546
instance-1,epsilon-greedy,42,0.2,12800,496
instance-1,epsilon-greedy,43,0.2,12800,666
instance-1,epsilon-greedy,44,0.2,12800,584
instance-1,epsilon-greedy,45,0.2,12800,550
instance-1,epsilon-greedy,46,0.2,12800,429
instance-1,epsilon-greedy,47,0.2,12800,527
instance-1,epsilon-greedy,48,0.2,12800,523
instance-1,epsilon-greedy,49,0.2,12800,514
instance-1,epsilon-greedy,0,0.2,51200,2249
instance-1,epsilon-greedy,1,0.2,51200,2081
instance-1,epsilon-greedy,2,0.2,51200,1915
instance-1,epsilon-greedy,3,0.2,51200,2097
instance-1,epsilon-greedy,4,0.2,51200,1995
instance-1,epsilon-greedy,5,0.2,51200,1946
instance-1,epsilon-greedy,6,0.2,51200,2034
instance-1,epsilon-greedy,7,0.2,51200,2112
instance-1,epsilon-greedy,8,0.2,51200,2003
instance-1,epsilon-greedy,9,0.2,51200,2073
instance-1,epsilon-greedy,10,0.2,51200,2031
instance-1,epsilon-greedy,11,0.2,51200,2129
instance-1,epsilon-greedy,12,0.2,51200,1974
instance-1,epsilon-greedy,13,0.2,51200,1881
instance-1,epsilon-greedy,14,0.2,51200,2073
instance-1,epsilon-greedy,15,0.2,51200,1986
instance-1,epsilon-greedy,16,0.2,51200,2042
instance-1,epsilon-greedy,17,0.2,51200,2224
instance-1,epsilon-greedy,18,0.2,51200,1911
instance-1,epsilon-greedy,19,0.2,51200,1972
instance-1,epsilon-greedy,20,0.2,51200,1989
instance-1,epsilon-greedy,21,0.2,51200,2098
instance-1,epsilon-greedy,22,0.2,51200,2053
instance-1,epsilon-greedy,23,0.2,51200,2168
instance-1,epsilon-greedy,24,0.2,51200,2004
instance-1,epsilon-greedy,25,0.2,51200,1973
instance-1,epsilon-greedy,26,0.2,51200,2022
instance-1,epsilon-greedy,27,0.2,51200,2034
instance-1,epsilon-greedy,28,0.2,51200,2105
instance-1,epsilon-greedy,29,0.2,51200,2069
instance-1,epsilon-greedy,30,0.2,51200,1957
instance-1,epsilon-greedy,31,0.2,51200,2042
instance-1,epsilon-greedy,32,0.2,51200,2226
instance-1,epsilon-greedy,33,0.2,51200,2048
instance-1,epsilon-greedy,34,0.2,51200,1994
instance-1,epsilon-greedy,35,0.2,51200,1946
instance-1,epsilon-greedy,36,0.2,51200,2127
instance-1,epsilon-greedy,37,0.2,51200,1916
instance-1,epsilon-greedy,38,0.2,51200,2068
instance-1,epsilon-greedy,39,0.2,51200,1916
instance-1,epsilon-greedy,40,0.2,51200,2043
instance-1,epsilon-greedy,41,0.2,51200,1995
instance-1,epsilon-greedy,42,0.2,51200,2072
instance-1,epsilon-greedy,43,0.2,51200,2278
instance-1,epsilon-greedy,44,0.2,51200,2231
instance-1,epsilon-greedy,45,0.2,51200,1889
instance-1,epsilon-greedy,46,0.2,51200,1942
instance-1,epsilon-greedy,47,0.2,51200,2104
instance-1,epsilon-greedy,48,0.2,51200,1998
instance-1,epsilon-greedy,49,0.2,51200,2107
instance-1,epsilon-greedy,0,0.2,204800,8689
instance-1,epsilon-greedy,1,0.2,204800,8385
instance-1,epsilon-greedy,2,0.2,204800,8088
instance-1,epsilon-greedy,3,0.2,204800,8490
instance-1,epsilon-greedy,4,0.2,204800,8074
instance-1,epsilon-greedy,5,0.2,204800,8011
instance-1,epsilon-greedy,6,0.2,204800,8101
instance-1,epsilon-greedy,7,0.2,204800,8241
instance-1,epsilon-greedy,8,0.2,204800,7990
instance-1,epsilon-greedy,9,0.2,204800,8199
instance-1,epsilon-greedy,10,0.2,204800,8231
instance-1,epsilon-greedy,11,0.2,204800,8127
instance-1,epsilon-greedy,12,0.2,204800,8143
instance-1,epsilon-greedy,13,0.2,204800,7968
instance-1,epsilon-greedy,14,0.2,204800,8276
instance-1,epsilon-greedy,15,0.2,204800,8268
instance-1,epsilon-greedy,16,0.2,204800,7962
instance-1,epsilon-greedy,17,0.2,204800,8356
instance-1,epsilon-greedy,18,0.2,204800,7912
instance-1,epsilon-greedy,19,0.2,204800,8096
instance-1,epsilon-greedy,20,0.2,204800,7862
instance-1,epsilon-greedy,21,0.2,204800,7941
instance-1,epsilon-greedy,22,0.2,204800,8315
instance-1,epsilon-greedy,23,0.2,204800,8393
instance-1,epsilon-greedy,24,0.2,204800,8398
instance-1,epsilon-greedy,25,0.2,204800,7884
instance-1,epsilon-greedy,26,0.2,204800,8002
instance-1,epsilon-greedy,27,0.2,204800,8330
instance-1,epsilon-greedy,28,0.2,204800,8127
instance-1,epsilon-greedy,29,0.2,204800,8049
instance-1,epsilon-greedy,30,0.2,204800,8023
instance-1,epsilon-greedy,31,0.2,204800,8440
instance-1,epsilon-greedy,32,0.2,204800,8424
instance-1,epsilon-greedy,33,0.2,204800,8276
instance-1,epsilon-greedy,34,0.2,204800,8049
instance-1,epsilon-greedy,35,0.2,204800,8067
instance-1,epsilon-greedy,36,0.2,204800,8201
instance-1,epsilon-greedy,37,0.2,204800,7843
instance-1,epsilon-greedy,38,0.2,204800,7949
instance-1,epsilon-greedy,39,0.2,204800,8113
instance-1,epsilon-greedy,40,0.2,204800,8257
instance-1,epsilon-greedy,41,0.2,204800,8131
instance-1,epsilon-greedy,42,0.2,204800,8309
instance-1,epsilon-greedy,43,0.2,204800,8399
instance-1,epsilon-greedy,44,0.2,204800,8370
instance-1,epsilon-greedy,45,0.2,204800,7842
instance-1,epsilon-greedy,46,0.2,204800,7874
instance-1,epsilon-greedy,47,0.2,204800,8171
instance-1,epsilon-greedy,48,0.2,204800,8166
instance-1,epsilon-greedy,49,0.2,204800,8188
instance-2,epsilon-greedy,0,0.002,50,19
instance-2,epsilon-greedy,1,0.002,50,19
instance-2,epsilon-greedy,2,0.002,50,20
instance-2,epsilon-greedy,3,0.002,50,16
instance-2,epsilon-greedy,4,0.002,50,21
instance-2,epsilon-greedy,5,0.002,50,19
instance-2,epsilon-greedy,6,0.002,50,0
instance-2,epsilon-greedy,7,0.002,50,21
